lng,lat
70.22272491500013,51.67414093000002
70.17014312800006,51.677127838000104
70.15458679200009,51.70771026600005
70.12050628700013,51.70114135800014
70.11753845100009,51.68009185900013
70.22804260200007,51.618667603000176
70.29962158300003,51.610324860000105
70.29174041700009,51.55560302800018
70.33516693100017,51.536121368000124
70.32435608000014,51.50703811700009
70.518989563,51.44050979700006
70.55364990200013,51.319610597
70.64308929500004,51.259071350000056
70.52857971200007,51.06220626800018
70.4291076660001,51.097827912000014
70.45630645800009,51.01560974200004
70.34425354000012,51.00950241100014
70.34204101600005,51.039321900000175
70.3124389640002,51.01560592700014
70.26943969700017,51.03507614100016
70.25887298600014,51.052650452000194
70.28544616700009,51.05534744400006
70.23241424600008,51.09659576400003
70.18211364700011,51.06557846100009
70.14245605400004,51.01698303300003
70.05797577000004,51.02183151300011
70.0762710570001,51.152217865000125
69.87411498900019,51.163639068
69.85951995800002,51.10511779800015
69.82061004700017,51.060676576000105
69.72222900400016,51.061904908000145
69.68476867700014,51.076679231000185
69.36885833800011,51.076778413
69.35116577200012,51.19624710100004
69.2660293570001,51.36154937700013
69.22449493400018,51.40178680500014
69.13493347200006,51.48677063000014
69.12213897700008,51.54666137700008
69.1420822140002,51.545654297000056
69.21112060500013,51.673366546000125
69.36354064900019,51.66134261999997
69.44448852500011,51.82655334500009
69.49800872800017,51.87884521500007
69.4806594850001,51.900920869000174
69.40056610200008,51.90504074200004
69.4242477410001,51.933467865000125
69.4407424920002,51.95803070000005
69.5446472160001,51.982318878000115
69.56867217900015,51.95988845800014
69.67082214300012,51.97148895300012
69.70912933300013,51.95675659300008
69.76233673100018,51.95392990100015
69.75844573900014,51.92446899500004
69.7761306760001,51.90657424900019
69.7655868540001,51.87746811000005
69.8186264040001,51.87462234500009
69.80861663800005,51.84972763000002
69.8360443110002,51.80585861200012
69.88289642300003,51.80755996700009
69.90010833700006,51.73878478900019
69.96951294000007,51.760429383000144
69.98912048300019,51.80599975600006
70.03044891300004,51.816448211000136
70.02678680400015,51.83786010699998
70.07226562500017,51.87776565600018
70.11661529500009,51.90924835200002
70.21263122500005,51.9293518070001
70.25167083700006,51.96959686200012
70.32196807800011,51.99534606900016
69.4407424920002,51.95803070000005
69.4242477410001,51.933467865000125
69.40056610200008,51.90504074200004
69.4806594850001,51.900920869000174
69.49800872800017,51.87884521500007
69.44448852500011,51.82655334500009
69.36354064900019,51.66134261999997
69.21112060500013,51.673366546000125
69.1420822140002,51.545654297000056
69.12213897700008,51.54666137700008
69.13493347200006,51.48677063000014
69.22449493400018,51.40178680500014
69.12609863300014,51.30524826100009
69.04875183100012,51.326091766000104
68.84916687100008,51.21760559200004
68.85134124800015,51.17943954600014
68.81157684200019,51.1814003
68.71723175100016,51.17332458499999
68.76853180000006,50.98479843100017
68.99673461900011,51.00721740800003
68.999214172,50.75756454500009
68.68815612800006,50.75205993700007
68.6574020380001,50.715541841000174
68.53495788500004,50.68771362400008
68.3176498420001,50.58404541100009
68.22310638400006,50.630680084000176
68.0812835690001,50.611827851000044
68.02202606200012,50.6187133790001
67.91563415600012,50.75427246100003
67.92168426500007,50.880630494000116
68.24607086300006,50.90408325300018
68.22310638400006,51.00225448600008
68.0781707750001,51.16076278600008
68.07956695600006,51.240901946000065
68.14399719200003,51.27603912300003
68.09468078600008,51.459735871000134
68.04891967700019,51.47860717800006
68.01825714000006,51.51369094900002
68.0550308230001,51.541648864000194
68.02388763400012,51.572525026000164
68.04828643700017,51.61368179400006
68.14395141500006,51.68552780100009
68.133956909,51.723945619
68.17001342900016,51.74349212700014
68.2975387570001,51.72101593100007
68.28706359900002,51.82281494200009
68.239784241,51.82910537700019
68.18403625600018,51.96656799300007
68.21298217700019,51.98221206600016
68.19849395800003,52.05034256100009
68.296081544,52.06304168600019
68.30678558300008,52.10478210500014
68.38182067900016,52.097301484000184
68.39219665500013,52.134838105000085
68.35218811000016,52.14924240100015
68.375465394,52.177772522000055
68.59264373800016,52.14705276500018
68.63526916500012,52.162017822000166
68.62343597400007,52.11186599700005
68.6821899420001,52.08383178800017
68.70896148600002,52.078372955000134
68.80492401000004,52.08235931400003
68.90432739300013,52.056522370000096
68.92279052800018,52.03872680699999
68.99944305500003,52.05618667700014
69.09681701600005,51.95838165400016
69.14484405600012,51.964473725000175
69.19777679400016,52.01263046400004
69.24008941700004,52.02745056100014
69.23059081900016,52.06177902200017
69.27491760200019,52.09342956500018
69.34066009500009,52.07743454000018
69.4407424920002,51.95803070000005
71.10776519700016,52.29827880900018
71.12358093300014,52.27179336600017
71.18556976300005,52.24255752600004
71.10369873100018,52.23040008600009
71.02578735300017,52.24352264300006
70.9973907480001,52.23242950400015
71.01918792700013,52.20134735200003
70.99740600600012,52.18986511200012
71.04157257100007,52.13192749100011
71.0086135860002,52.09132385400011
70.98490142800006,52.10974884000012
70.96843719600008,52.08944702100018
70.9097824100001,52.09716415500009
70.91174316400003,52.10980987500011
70.94601440500008,52.116302490000066
70.88516235399999,52.19646072300009
70.9042282100001,52.233642578000115
70.86650085400015,52.24861144900012
70.78731536900011,52.21067810200003
70.74037933400018,52.20915222300016
70.74188232500012,52.17504882700018
70.55636596700009,52.13905716000005
70.52390289300013,52.1451721200001
70.46990966800013,52.186481476000154
70.44385528700008,52.14550781300005
70.41905975300017,52.11294937200006
70.36550140300005,52.11174011300011
70.28838348400006,52.039684296000075
70.34127807500005,52.03670120200019
70.34545135600013,52.019485475000124
70.3111877450001,52.01293182300003
70.32196807800011,51.99534606900016
70.25167083700006,51.96959686200012
70.21263122500005,51.9293518070001
70.11661529500009,51.90924835200002
70.07226562500017,51.87776565600018
70.02678680400015,51.83786010699998
70.03044891300004,51.816448211000136
69.98912048300019,51.80599975600006
69.96951294000007,51.760429383000144
69.90010833700006,51.73878478900019
69.88289642300003,51.80755996700009
69.8360443110002,51.80585861200012
69.80861663800005,51.84972763000002
69.8186264040001,51.87462234500009
69.7655868540001,51.87746811000005
69.7761306760001,51.90657424900019
69.75844573900014,51.92446899500004
69.76233673100018,51.95392990100015
69.70912933300013,51.95675659300008
69.67082214300012,51.97148895300012
69.56867217900015,51.95988845800014
69.5446472160001,51.982318878000115
69.4407424920002,51.95803070000005
69.34066009500009,52.07743454000018
69.43050384500015,52.09405517700003
69.48831939600018,52.12498092600009
69.5822067260001,52.12015533500005
69.59692382800006,52.237987519
69.62806701699998,52.32532119899997
69.64155578700019,52.37968063400007
69.62336730900017,52.39754867600004
69.6862030040001,52.411262513000054
69.71625518700017,52.380062104
69.82720184300007,52.39970016400002
69.846061707,52.441078186000084
69.9257507320001,52.428409577000195
69.91266632100013,52.48418045000017
69.946350097,52.482402802000195
69.96147155799997,52.4943161
70.004699706,52.46235656800013
70.01532745400004,52.49145507900016
70.09601593000019,52.48714065600018
70.1386032100001,52.501800538000055
70.17137146100004,52.444911958000034
70.20922088700013,52.42588806100014
70.21942901600005,52.450775147000115
70.26569366400014,52.44400024500004
70.28202819900008,52.464309692000086
70.20456695600012,52.489749909000125
70.30901336600004,52.56040191700009
70.31806945800008,52.57687759400005
70.45932769700005,52.62012100300018
70.46041107200006,52.67525863700007
70.48725891100008,52.67379760800003
70.50315094000018,52.64320755000011
70.57624816800018,52.681674957000155
70.60480499400006,52.646121979000156
70.57557678200004,52.63073730500014
70.5725021350001,52.609668733000035
70.65908050500008,52.55813598600008
70.58386993300007,52.54956436200018
70.61194610600006,52.46727752800018
70.65247345000012,52.46926116900005
70.69616699200009,52.49230957100019
70.73159790000011,52.46055221600005
70.70784759500009,52.43638610800019
70.67810821600017,52.41681289600018
70.75178527900005,52.416881562000185
70.74105834900013,52.43450164800004
70.77490234400005,52.436828614000035
70.77169799700005,52.41574859600007
70.80488586400003,52.41384887700019
70.7956771850001,52.39736175500008
70.83631134000018,52.356735231000016
70.9428939820001,52.39736557000015
71.05223846500007,52.32710647500011
71.04760742100007,52.297576904000096
71.10776519700016,52.29827880900018
69.22449493400018,51.40178680500014
69.2660293570001,51.36154937700013
69.35116577200012,51.19624710100004
69.36885833800011,51.076778413
69.68476867700014,51.076679231000185
69.72222900400016,51.061904908000145
69.82061004700017,51.060676576000105
69.85951995800002,51.10511779800015
69.87411498900019,51.163639068
70.0762710570001,51.152217865000125
70.05797577000004,51.02183151300011
70.14245605400004,51.01698303300003
70.18211364700011,51.06557846100009
70.23241424600008,51.09659576400003
70.28544616700009,51.05534744400006
70.25887298600014,51.052650452000194
70.26943969700017,51.03507614100016
70.3124389640002,51.01560592700014
70.34204101600005,51.039321900000175
70.34425354000012,51.00950241100014
70.34585571200017,50.975482941000166
70.31507110700011,50.943363189000195
70.35430908100017,50.898651124000025
70.32212066700004,50.81150436500019
70.27848816000005,50.78015899600001
70.09035492000004,50.78686142000004
70.09213256800001,50.79946899400011
69.96257782000004,50.806896209000115
69.95842743000003,50.82407760700005
69.83459472700014,50.826854707000166
69.81950378500011,50.764163972000176
69.721618653,50.765415193000024
69.72187805099998,50.71881484900007
69.7508850100001,50.691783905000136
69.7482757570001,50.62417602500017
69.6702804570001,50.67511367900016
69.443138122,50.68761444200004
69.4051895130001,50.647350311000196
69.45812988400019,50.602153778000115
69.42404937700007,50.59131622400014
69.37268829300018,50.59833145100015
69.32075500400009,50.55036163300019
69.1746978750001,50.532760621000136
68.98489379900008,50.53421020600007
68.999214172,50.75756454500009
68.99673461900011,51.00721740800003
68.76853180000006,50.98479843100017
68.71723175100016,51.17332458499999
68.81157684200019,51.1814003
68.85134124800015,51.17943954600014
68.84916687100008,51.21760559200004
69.04875183100012,51.326091766000104
69.12609863300014,51.30524826100009
69.22449493400018,51.40178680500014
72.71231079000012,52.41377258300008
72.71585083100001,52.39627838100017
72.57412719700005,52.467212678000124
72.52864074600012,52.513622285000054
72.37007141100014,52.490676880000194
72.26913452100013,52.489231110000105
72.21756744400017,52.462768555000196
72.08792877200017,52.52748489400011
71.94969177200016,52.46384430000012
71.917312622,52.470264436000036
71.94513702300014,52.51555633600009
71.8619384770002,52.538074493000124
71.5763702380001,52.67089843700006
71.39987945500019,52.617511750000176
71.31908416700009,52.532810212000186
71.31067657500006,52.43955612200011
71.25498962400013,52.425830841
71.21955871600011,52.32996368400018
71.10716247600016,52.33663940400004
71.10776519700016,52.29827880900018
71.04760742100007,52.297576904000096
71.05223846500007,52.32710647500011
70.9428939820001,52.39736557000015
70.83631134000018,52.356735231000016
70.7956771850001,52.39736175500008
70.80488586400003,52.41384887700019
70.77169799700005,52.41574859600007
70.77490234400005,52.436828614000035
70.74105834900013,52.43450164800004
70.75178527900005,52.416881562000185
70.67810821600017,52.41681289600018
70.70784759500009,52.43638610800019
70.73159790000011,52.46055221600005
70.69616699200009,52.49230957100019
70.65247345000012,52.46926116900005
70.61194610600006,52.46727752800018
70.58386993300007,52.54956436200018
70.65908050500008,52.55813598600008
70.5725021350001,52.609668733000035
70.57557678200004,52.63073730500014
70.60480499400006,52.646121979000156
70.57624816800018,52.681674957000155
70.59757232700014,52.68899917600015
70.62796783400006,52.666084289000196
70.66327667200011,52.67687988300008
70.66342163100012,52.72360992500012
70.55610656700014,52.72949981800008
70.53643798800016,52.78152847400014
70.55289459200003,52.80186843900009
70.57981872600016,52.80040359600014
70.60181427100014,52.81194686900017
70.58761596600016,52.85518646300005
70.69412994400011,52.88761139000013
70.70323181100014,52.95082855200013
70.73084259000018,52.95357132000004
70.73148346000005,52.911056518000066
70.80130004900008,52.92422104000019
70.79277038700008,52.95867920000006
70.82097625799997,52.96562957800012
70.82592010500002,52.99935150100009
70.79763794000007,53.03913116500007
70.84619140500007,53.04497528100006
70.87568664500014,53.060352327000146
70.8658370980001,53.08638381900016
70.75683593800005,53.088069916000165
70.75300598100017,53.109508515000186
70.78134155400011,53.11646652200011
70.78430175800008,53.137538911000036
70.83741760200019,53.12616348300014
70.88243103100007,53.10671615700011
70.91012573300003,53.10944748000003
70.90025329600002,53.13547897400008
70.86815643400018,53.14997100900018
70.89892578100006,53.17378234900019
70.89131164500014,53.21666336100009
70.91529083299997,53.240840912000124
70.89839172400019,53.26723098800011
70.93045806900011,53.350399018000076
70.95838928200004,53.35313415600007
70.96636962900016,53.41211700500003
71.09080505300005,53.41387558000014
71.0866775510001,53.38438034100017
71.10034179700006,53.38363647500006
71.08510589600019,53.325016021000124
71.24702453500004,53.30760192800017
71.25801849300018,53.28998947200006
71.34669494600013,53.28930282500016
71.38449096700003,53.31270217900004
71.41221618600014,53.315402986000095
71.43583679300008,53.33534240800003
71.498046875,53.34035110500008
71.53185272200017,53.38097381600011
71.6339111320001,53.379451752000136
71.62764740100005,53.34151458700012
71.83512878400018,53.205944062000185
71.79514312700013,53.16991043100012
71.76285552900009,53.099285126000154
71.79437255900012,53.04618454000001
71.73062896700014,53.02865219100005
71.73159790000011,52.99444961600011
71.77999878000003,52.96165466400004
71.79354858500017,52.922405243000185
72.08579254200015,52.90026855500014
72.32289886500007,52.91106033400018
72.36980438300003,52.98519897500006
72.44529724100016,52.99319458000019
72.563163756,53.011119842000085
72.60604858300013,52.98661041400004
72.69894409100004,53.014595032000045
72.80743408200016,53.015384675000064
72.83956146300017,53.04331970100003
72.87379455500007,53.04511261000016
72.89519500700004,53.0131797790001
72.89547729500015,52.939525605000085
72.93765258700012,52.910327912000184
72.96576690700016,52.73078537100014
72.85211181600005,52.70068359300018
72.8486709600001,52.64481735300018
72.71231079000012,52.41377258300008
72.09796142500005,51.772270203000176
72.16864013700012,51.79712677000009
72.20223999100017,51.83751297000015
72.46081543000008,51.90841293300008
72.51308441200013,51.865867614000194
72.59915161200013,51.86360550000006
72.574745179,51.9126701350001
72.58085632300009,51.946540832000096
72.56648254400017,51.97768020600017
72.66699981700003,52.01724624700012
72.671630859,52.04266357400007
72.63289642400014,52.04992675900013
72.57793426600017,52.041221619
72.57086944500014,52.07611465400004
72.62081146200012,52.09380722000003
72.64826202400013,52.134689331
72.71302032600005,52.15982818600003
72.73435974100005,52.1667861950001
72.73163604800004,52.188495637000074
72.78095245400004,52.20189666800019
72.7716369630001,52.22412872400008
72.78717804000019,52.235832215000016
72.75802612200005,52.25959777900016
72.76774597200011,52.27606582599998
72.73461914000012,52.351787567000144
72.775108338,52.35298538300009
72.76532745400004,52.4097290040001
72.71231079000012,52.41377258300008
72.8486709600001,52.64481735300018
72.85211181600005,52.70068359300018
72.96576690700016,52.73078537100014
73.09371185200007,52.763935089000086
73.28578186000004,52.70508575400015
73.42149353000013,52.70672988900003
73.43405914300001,52.66674423300009
73.50890350300011,52.66902923700013
73.58027649000013,52.58507156300004
73.96787261999998,52.56771850500007
73.97103118800004,52.55014038100012
74.02384948800005,52.54521942100013
74.03612518300014,52.31094741800007
74.04714965700015,51.91354751600011
74.06797790600012,51.885780335000106
74.0065994270002,51.878589630000135
73.86603546000009,51.80973434400016
73.8347473140002,51.78676223700006
73.82938385000011,51.59813308800017
74.01317596500002,51.65438461399998
74.06410217400008,51.580905914000084
74.18174743700013,51.57412719800004
74.28005218600003,51.538951875000066
74.25527191200013,51.51557159500004
74.20171356200018,51.51210785000006
74.16224670300005,51.48150253300008
74.06039428800005,51.49965286300011
73.83694458000008,51.4085350040001
73.82233429000001,51.336914063000165
73.71385955700009,51.25656890800013
73.54258728100001,51.288795471000185
73.47748565600006,51.22586441100009
73.44862365800014,51.279785156000116
73.42107391400009,51.27358245800008
73.43717956500012,51.255054474000076
73.35538482700014,51.24063491900006
73.32794189500004,51.26867675800008
73.27934265100004,51.25565719500008
73.26307678100017,51.20562362800018
73.30672454900008,51.19336319100012
73.36867523200016,51.106719971000075
73.35810852100008,51.08621597299998
73.39435577500018,51.07026672300003
73.44795227100008,51.142734528
73.49961090000016,51.13826370200013
73.6300735480001,51.10115051300005
73.48111724800015,51.01141357500018
73.38515472400013,50.98973464900007
73.215141297,50.95713043200004
73.15956878600014,50.974632264000036
73.0347671500001,50.9379730230001
73.01773071200006,50.98641204900014
73.08296966600017,51.019512177000024
73.07246398900014,51.03321838400018
73.02728271400008,51.03694915900002
73.03285980300012,51.06643676800013
72.99410247700001,51.06962204000007
72.96113586500013,51.03382873500016
72.85546112000009,51.02959442200017
72.7262115490002,51.14687347500006
72.63632965200014,51.15825653100012
72.60052490200007,51.17817306500007
72.578804016,51.23974609400017
72.50775909500015,51.28375625700011
72.4795150760001,51.27310562200006
72.45458221500013,51.317790984
72.4125747670002,51.30389785800014
72.41735076900017,51.36769104000018
72.37681579600013,51.36222076399997
72.28160858200005,51.42072296200007
72.20343780500019,51.426544190000186
72.11727142400002,51.42434692500018
72.10144043000008,51.52384567200011
72.19152832100013,51.58568954500004
72.11819458000002,51.5825042730001
72.05648040800008,51.64687347500018
72.07028961300006,51.68866348300003
72.09138488900004,51.69569778500011
72.09796142500005,51.772270203000176
67.24418640100015,52.22883224500015
67.19992065400015,52.103878022
67.18619537300003,52.01574325500013
67.25196838500005,51.97092056200006
67.13265228400019,51.86165237400013
67.03503418000014,51.85281372000014
67.037055969,51.78942489700012
67.09191131500017,51.78306198100012
67.05414581300005,51.7423286450001
66.99304962200017,51.75736999500015
66.94648742800018,51.69163131700009
67.04822540300012,51.666591644000164
67.05078888000003,51.52300644000013
67.12568664500003,51.51168441700014
67.1039505010001,51.41126251200018
67.02818298300019,51.40993118400013
66.93340301500018,51.430416107000156
66.91504669200003,51.46065902700013
66.80008697500017,51.49034500200008
66.72704315200014,51.62403106700003
66.75865173300019,51.67773437599999
66.786880494,51.68510055600018
66.76174926800007,51.71984863400007
66.7341156010001,51.72090911900011
66.73258209200009,51.69984817500017
66.63555908300003,51.69931793200004
66.64066314700011,51.67377853300019
66.57098388700012,51.66796493600009
66.53701782300016,51.677700042000026
66.52201843300008,51.66136169400016
66.53173065200014,51.601833344000056
66.58635711700009,51.59132766700009
66.58367919900019,51.553401947
66.52586364800015,51.51753616400015
66.54418182400002,51.4830513010001
66.52746582000003,51.44141769500004
66.42875671500002,51.41126251200018
66.33921051100015,51.41455078100017
66.3039245600001,51.403156282000054
66.18808746200006,51.428520203000176
66.12996673600003,51.49407577500011
66.017356872,51.46430587700007
66.03601837100018,51.42978668200004
65.97135162400008,51.38979721100003
65.9626846320001,51.360488892000035
65.8766860950002,51.30852890000017
65.85698700000017,51.32615280100009
65.69133758500004,51.33197402900015
65.69342804000007,51.370006561000196
65.666465759,51.38365936300005
65.5827941890002,51.373882295000044
65.66732025200014,51.527614594000056
65.5761337290001,51.64522552500006
65.4508972160001,51.64967346100019
65.40052032500006,51.757415772000115
65.57441711400008,51.74696350200003
65.83721923800005,51.830608367000025
65.87854766800012,51.943382264000036
65.92271423400013,52.10254669200003
66.04573822000015,52.16559600900018
66.05293273900008,52.40217971800001
66.21440887500017,52.39600372299998
66.29898071300005,52.28701400900019
66.44890594400016,52.32773590200003
66.63922882000014,52.34568786600016
66.64655304000007,52.248172761000035
66.96746826100019,52.248249055000144
67.06938171400009,52.2146453850001
67.17994690000006,52.20604324400006
67.24418640100015,52.22883224500015
70.34425354000012,51.00950241100014
70.45630645800009,51.01560974200004
70.4291076660001,51.097827912000014
70.52857971200007,51.06220626800018
70.64671325699999,51.021087646000126
70.67578888000008,51.040531159000125
70.69836425800014,50.88627243100018
70.76377105800009,50.84394455000012
70.81356048600014,50.828037262000066
70.95108795100015,50.61949539200003
70.85388183599997,50.57914352400013
70.88672637899998,50.53879165600006
70.87837219300013,50.52659988400012
70.90087890500018,50.50389862100002
70.95615387000015,50.483272552000074
70.95292663600014,50.46225738500004
70.99400329600013,50.43405532800011
70.978569031,50.41810226500007
70.9124526980001,50.40974807700019
70.89961242600015,50.198432922000165
70.82787322899998,50.27951812700013
70.6116027830002,50.217140198000095
70.67403411800007,50.11564254700011
70.64223480300018,50.07530212400019
70.53115081800019,50.06542205900013
70.38725280700015,50.00664138700006
70.30641937200005,49.98197555600012
70.24496460000006,50.002647400000114
70.24874114900018,50.07439422700014
70.33811950700004,50.15790176500008
70.31674194300012,50.18885421800002
70.27011871300004,50.17897033700018
70.23947906500013,50.23586654600018
69.92760467600004,50.177963258000034
69.88269805900012,50.180545806000055
69.84889221200018,50.1697883600001
69.80452728300014,50.176555634000124
69.74501800500002,50.1672477730001
69.76922607400007,50.25049591100009
69.71132659900002,50.253772735000155
69.6819610600001,50.27658462600016
69.64416503900003,50.33371734600007
69.61781310900017,50.33095932000015
69.58756256200019,50.2988014230001
69.56899261400008,50.35483551100009
69.43271637000015,50.307373047000056
69.46855926500007,50.23349380500002
69.38626861600017,50.19996261600005
69.34111785900018,50.20243454000013
69.31154632500017,50.22518539500004
69.30132293600008,50.19614410500003
69.33087921100014,50.173393249000014
69.31849670400015,50.12755966300011
69.29217529300018,50.12476730300017
69.24970245500015,50.14820861800018
69.12070465000016,50.10441589400017
68.99073028500015,50.157756806000066
68.93244171100014,50.16079330500003
68.91608428900014,50.18699264600019
68.8356781010001,50.17001342800006
68.80126953100012,50.209789276000095
68.87286376900005,50.26104354800003
68.91423034700006,50.385684967000145
68.95894622800017,50.42987442000003
68.93666839600019,50.51555633500004
68.98489379900008,50.53421020600007
69.1746978750001,50.532760621000136
69.32075500400009,50.55036163300019
69.37268829300018,50.59833145100015
69.42404937700007,50.59131622400014
69.45812988400019,50.602153778000115
69.4051895130001,50.647350311000196
69.443138122,50.68761444200004
69.6702804570001,50.67511367900016
69.7482757570001,50.62417602500017
69.7508850100001,50.691783905000136
69.72187805099998,50.71881484900007
69.721618653,50.765415193000024
69.81950378500011,50.764163972000176
69.83459472700014,50.826854707000166
69.95842743000003,50.82407760700005
69.96257782000004,50.806896209000115
